index,CH1
7595,-0.5
7596,-10.5
7597,-6.5
7598,-7.5
7599,4.5
7600,10.5
7601,13.5
7602,6.5
7603,4.5
7604,-5.5
7605,-4.5
7606,2.5
7607,-3.5
7608,0.5
7609,1.5
7610,1.5
7611,4.5
7612,-11.5
7613,0.5
7614,7.5
7615,-6.5
7616,10.5
7617,-0.5
7618,0.5
7619,-1.5
7620,2.5
7621,3.5
7622,-1.5
7623,10.5
7624,-1.5
7625,-1.5
7626,-4.5
7627,2.5
7628,1.5
7629,1.5
7630,-3.5
7631,-0.5
7632,2.5
7633,-3.5
7634,-7.5
7635,-1.5
7636,-1.5
7637,-1.5
7638,2.5
7639,7.5
7640,1.5
7641,2.5
7642,0.5
7643,5.5
7644,-3.5
7645,-3.5
7646,0.5
7647,-4.5
7648,1.5
7649,6.5
7650,-1.5
7651,-1.5
7652,1.5
7653,3.5
7654,-6.5
7655,-6.5
7656,1.5
7657,3.5
7658,-0.5
7659,6.5
7660,6.5
7661,7.5
7662,4.5
7663,5.5
7664,-3.5
7665,-28.5
7666,-5.5
7667,8.5
7668,0.5
7669,6.5
7670,5.5
7671,-11.5
7672,4.5
7673,5.5
7674,-7.5
7675,-3.5
7676,-6.5
7677,-3.5
7678,0.5
7679,6.5
7680,8.5
7681,6.5
7682,-7.5
7683,2.5
7684,-3.5
7685,-3.5
7686,-9.5
7687,-4.5
7688,1.5
7689,7.5
7690,6.5
7691,4.5
7692,-0.5
7693,-24.5
7694,-7.5
7695,-8.5
7696,-3.5
7697,0.5
7698,-1.5
7699,4.5
7700,6.5
7701,1.5
7702,-0.5
7703,-1.5
7704,-4.5
7705,0.5
7706,-6.5
7707,-1.5
7708,-4.5
7709,6.5
7710,4.5
7711,1.5
7712,-0.5
7713,-1.5
7714,-3.5
7715,-5.5
7716,-12.5
7717,-0.5
7718,3.5
7719,8.5
7720,6.5
7721,6.5
7722,-1.5
7723,-0.5
7724,-7.5
7725,-4.5
7726,-3.5
7727,-1.5
7728,2.5
7729,5.5
7730,12.5
7731,3.5
7732,-7.5
7733,2.5
7734,-19.5
7735,-3.5
7736,7.5
7737,12.5
7738,0.5
7739,8.5
7740,0.5
7741,-4.5
7742,-0.5
7743,2.5
7744,-1.5
7745,-5.5
7746,-9.5
7747,-28.5
7748,-0.5
7749,6.5
7750,2.5
7751,17.5
7752,2.5
7753,-0.5
7754,-8.5
7755,-13.5
7756,-9.5
7757,10.5
7758,4.5
7759,6.5
7760,7.5
7761,-3.5
7762,-3.5
7763,5.5
7764,-6.5
7765,-7.5
7766,-15.5
7767,-3.5
7768,-3.5
7769,9.5
7770,7.5
7771,5.5
7772,3.5
7773,-15.5
7774,-3.5
7775,-4.5
7776,-16.5
7777,-5.5
7778,2.5
7779,4.5
7780,8.5
7781,2.5
7782,-9.5
7783,-1.5
7784,-0.5
7785,-7.5
7786,-8.5
7787,-1.5
7788,-0.5
7789,3.5
7790,4.5
7791,10.5
7792,1.5
7793,6.5
7794,-6.5
7795,-1.5
7796,-1.5
7797,-1.5
7798,-3.5
7799,0.5
7800,10.5
7801,9.5
7802,1.5
7803,-9.5
7804,-5.5
7805,-9.5
7806,5.5
7807,-4.5
7808,-1.5
7809,7.5
7810,6.5
7811,4.5
7812,4.5
7813,3.5
7814,-4.5
7815,-6.5
7816,-7.5
7817,-0.5
7818,-3.5
7819,7.5
7820,6.5
7821,12.5
7822,5.5
7823,4.5
7824,-4.5
7825,-6.5
7826,-3.5
7827,-8.5
7828,1.5
7829,4.5
7830,-6.5
7831,3.5
7832,2.5
7833,4.5
7834,5.5
7835,-6.5
7836,-4.5
7837,-5.5
7838,1.5
7839,5.5
7840,4.5
7841,3.5
7842,6.5
7843,1.5
7844,-7.5
7845,-10.5
7846,-7.5
7847,-7.5
7848,-0.5
7849,6.5
7850,10.5
7851,10.5
7852,-3.5
7853,-1.5
7854,10.5
7855,-4.5
7856,2.5
7857,-3.5
7858,-1.5
7859,8.5
7860,4.5
7861,8.5
7862,15.5
7863,-1.5
7864,-6.5
7865,-7.5
7866,-12.5
7867,-6.5
7868,1.5
7869,10.5
7870,7.5
7871,13.5
7872,4.5
7873,0.5
7874,-6.5
7875,-7.5
7876,-1.5
7877,-3.5
7878,-1.5
7879,5.5
7880,8.5
7881,10.5
7882,6.5
7883,-0.5
7884,-3.5
7885,-9.5
7886,-13.5
7887,-8.5
7888,5.5
7889,10.5
7890,12.5
7891,17.5
7892,3.5
7893,-1.5
7894,-7.5
7895,-7.5
7896,-7.5
7897,-1.5
7898,1.5
7899,7.5
7900,10.5
7901,-18.5
7902,6.5
7903,0.5
7904,-5.5
7905,-7.5
7906,-1.5
7907,-18.5
7908,4.5
7909,4.5
7910,9.5
7911,9.5
7912,6.5
7913,0.5
7914,-3.5
7915,-7.5
7916,-7.5
7917,-3.5
7918,-0.5
7919,4.5
7920,15.5
7921,8.5
7922,4.5
7923,-0.5
7924,-4.5
7925,-9.5
7926,-7.5
7927,-3.5
7928,0.5
7929,5.5
7930,10.5
7931,6.5
7932,6.5
7933,5.5
7934,-4.5
7935,-6.5
7936,-6.5
7937,-3.5
7938,-3.5
7939,4.5
7940,8.5
7941,5.5
7942,6.5
7943,-3.5
7944,-3.5
7945,-16.5
7946,-12.5
7947,-3.5
7948,-11.5
7949,3.5
7950,4.5
7951,6.5
7952,5.5
7953,2.5
7954,-8.5
7955,-6.5
7956,-121
7957,-8.5
7958,19.5
7959,0.5
7960,5.5
7961,13.5
7962,4.5
7963,-3.5
7964,-9.5
7965,-9.5
7966,-11.5
7967,2.5
7968,-3.5
7969,12.5
7970,14.5
7971,2.5
7972,6.5
7973,-4.5
7974,-1.5
7975,-8.5
7976,-3.5
7977,1.5
7978,-4.5
7979,9.5
7980,3.5
7981,8.5
7982,8.5
7983,-0.5
7984,-5.5
7985,-7.5
7986,-4.5
7987,-3.5
7988,1.5
7989,5.5
7990,7.5
7991,8.5
7992,3.5
7993,0.5
7994,-4.5
7995,-4.5
7996,-8.5
7997,-3.5
7998,1.5
7999,6.5
8000,9.5
8001,9.5
8002,10.5
8003,4.5
8004,-4.5
8005,-6.5
8006,-7.5
8007,-3.5
8008,0.5
8009,8.5
8010,10.5
8011,10.5
8012,4.5
8013,10.5
8014,-3.5
8015,-7.5
8016,-4.5
8017,-3.5
8018,0.5
8019,6.5
8020,-4.5
8021,2.5
8022,5.5
8023,10.5
8024,-1.5
8025,-4.5
8026,-14.5
8027,-6.5
8028,-0.5
8029,6.5
8030,-1.5
8031,8.5
8032,3.5
8033,-4.5
8034,-4.5
8035,-10.5
8036,2.5
8037,-3.5
8038,1.5
8039,6.5
8040,6.5
8041,2.5
8042,0.5
8043,5.5
8044,-6.5
8045,-7.5
8046,-8.5
8047,-3.5
8048,1.5
8049,4.5
8050,5.5
8051,4.5
8052,4.5
8053,0.5
8054,-3.5
8055,-7.5
8056,-3.5
8057,-22.5
8058,1.5
8059,5.5
8060,6.5
8061,4.5
8062,2.5
8063,3.5
8064,-4.5
8065,-4.5
8066,-5.5
8067,14.5
8068,0.5
8069,1.5
8070,7.5
8071,4.5
8072,8.5
8073,0.5
8074,-4.5
8075,-6.5
8076,-7.5
8077,-5.5
8078,5.5
8079,9.5
8080,5.5
8081,9.5
8082,5.5
8083,1.5
8084,-3.5
8085,-6.5
8086,-8.5
8087,-4.5
8088,3.5
8089,10.5
8090,8.5
8091,7.5
8092,-30.5
8093,0.5
8094,-3.5
8095,-4.5
8096,-3.5
8097,-3.5
8098,0.5
8099,6.5
8100,7.5
8101,0.5
8102,2.5
8103,-1.5
8104,-13.5
8105,-5.5
8106,-28.5
8107,-4.5
8108,-0.5
8109,1.5
8110,1.5
8111,9.5
8112,-0.5
8113,-3.5
8114,1.5
8115,-1.5
8116,-1.5
8117,-5.5
8118,1.5
8119,15.5
8120,-3.5
8121,6.5
8122,1.5
8123,1.5
8124,-4.5
8125,-9.5
8126,-6.5
8127,-8.5
8128,-0.5
8129,9.5
8130,5.5
8131,6.5
8132,0.5
8133,5.5
8134,-6.5
8135,5.5
8136,-6.5
8137,-0.5
8138,0.5
8139,4.5
8140,7.5
8141,12.5
8142,0.5
8143,2.5
8144,-5.5
8145,-9.5
8146,-5.5
8147,-3.5
8148,-3.5
8149,12.5
8150,10.5
8151,4.5
8152,5.5
8153,-6.5
8154,-1.5
8155,-8.5
8156,0.5
8157,-5.5
8158,-3.5
8159,5.5
8160,12.5
8161,6.5
8162,-4.5
8163,2.5
8164,-1.5
8165,-5.5
8166,-3.5
8167,-3.5
8168,-1.5
8169,4.5
8170,8.5
8171,6.5
8172,6.5
8173,0.5
8174,-7.5
8175,-7.5
8176,-15.5
8177,-3.5
8178,-0.5
8179,4.5
8180,8.5
8181,1.5
8182,-8.5
8183,-5.5
8184,-3.5
8185,-7.5
8186,19.5
8187,-1.5
8188,2.5
8189,5.5
8190,14.5
8191,17.5
8192,3.5
8193,-1.5
8194,-3.5
8195,-13.5
8196,-3.5
8197,-5.5
8198,4.5
8199,4.5
8200,9.5
8201,2.5
8202,7.5
8203,1.5
8204,-3.5
8205,-9.5
8206,-7.5
8207,-7.5
8208,-0.5
8209,3.5
8210,5.5
8211,8.5
8212,5.5
8213,-3.5
8214,-1.5
8215,-9.5
8216,-7.5
8217,3.5
8218,26.5
8219,6.5
8220,20.5
8221,6.5
8222,3.5
8223,-1.5
8224,-8.5
8225,-1.5
8226,-11.5
8227,-10.5
8228,4.5
8229,1.5
8230,15.5
8231,7.5
8232,7.5
8233,3.5
8234,-3.5
8235,9.5
8236,-9.5
8237,-3.5
8238,-4.5
8239,8.5
8240,12.5
8241,8.5
8242,3.5
8243,-0.5
8244,-5.5
8245,-10.5
8246,-4.5
8247,-6.5
8248,0.5
8249,8.5
8250,14.5
8251,4.5
8252,6.5
8253,2.5
8254,-6.5
8255,-12.5
8256,-15.5
8257,-3.5
8258,-0.5
8259,5.5
8260,15.5
8261,2.5
8262,7.5
8263,-7.5
8264,-7.5
8265,-8.5
8266,21.5
8267,-5.5
8268,-1.5
8269,6.5
8270,15.5
8271,14.5
8272,4.5
8273,1.5
8274,-5.5
8275,-8.5
8276,-5.5
8277,-1.5
8278,1.5
8279,5.5
8280,13.5
8281,20.5
8282,4.5
8283,6.5
8284,-1.5
8285,-16.5
8286,-6.5
8287,-3.5
8288,-0.5
8289,5.5
8290,8.5
8291,6.5
8292,2.5
8293,0.5
8294,-11.5
8295,-8.5
8296,-3.5
8297,-1.5
8298,4.5
8299,4.5
8300,12.5
8301,7.5
8302,2.5
8303,-3.5
8304,-3.5
8305,-4.5
8306,-8.5
8307,1.5
8308,6.5
8309,6.5
8310,13.5
8311,4.5
8312,6.5
8313,1.5
8314,-4.5
8315,-14.5
8316,-4.5
8317,12.5
8318,-3.5
8319,3.5
8320,14.5
8321,4.5
8322,6.5
8323,2.5
8324,-4.5
8325,-12.5
8326,-10.5
8327,-6.5
8328,2.5
8329,6.5
8330,10.5
8331,5.5
8332,6.5
8333,-0.5
8334,-3.5
8335,-12.5
8336,-4.5
8337,-0.5
8338,1.5
8339,4.5
8340,10.5
8341,-0.5
8342,1.5
8343,-1.5
8344,-4.5
8345,-25.5
8346,13.5
8347,-0.5
8348,-1.5
8349,3.5
8350,12.5
8351,0.5
8352,0.5
8353,-3.5
8354,-8.5
8355,-19.5
8356,-5.5
8357,-3.5
8358,-3.5
8359,7.5
8360,6.5
8361,22.5
8362,4.5
8363,0.5
8364,-4.5
8365,-14.5
8366,-10.5
8367,-4.5
8368,1.5
8369,6.5
8370,10.5
8371,5.5
8372,2.5
8373,1.5
8374,-5.5
8375,-11.5
8376,-7.5
8377,-3.5
8378,-1.5
8379,4.5
8380,10.5
8381,6.5
8382,2.5
8383,-1.5
8384,-0.5
8385,-10.5
8386,-3.5
8387,-5.5
8388,2.5
8389,8.5
8390,9.5
8391,5.5
8392,4.5
8393,-10.5
8394,-1.5
8395,-12.5
8396,-8.5
8397,-4.5
8398,0.5
8399,3.5
8400,15.5
8401,9.5
8402,5.5
8403,4.5
8404,-3.5
8405,-8.5
8406,-8.5
8407,-4.5
8408,-3.5
8409,4.5
8410,6.5
8411,-1.5
8412,6.5
8413,2.5
8414,-3.5
8415,-12.5
8416,-3.5
8417,-4.5
8418,-0.5
8419,8.5
8420,10.5
8421,12.5
8422,1.5
8423,2.5
8424,-3.5
8425,-8.5
8426,-4.5
8427,-3.5
8428,-3.5
8429,5.5
8430,10.5
8431,6.5
8432,-1.5
8433,-1.5
8434,-8.5
8435,-12.5
8436,-8.5
8437,-1.5
8438,1.5
8439,6.5
8440,1.5
8441,7.5
8442,2.5
8443,-1.5
8444,-1.5
8445,-10.5
8446,-9.5
8447,-3.5
8448,-1.5
8449,5.5
8450,4.5
8451,2.5
8452,2.5
8453,2.5
8454,-5.5
8455,-7.5
8456,-6.5
8457,-6.5
8458,-0.5
8459,6.5
8460,15.5
8461,6.5
8462,0.5
8463,1.5
8464,-8.5
8465,9.5
8466,-6.5
8467,-8.5
8468,-0.5
8469,5.5
8470,13.5
8471,5.5
8472,3.5
8473,2.5
8474,-3.5
8475,-8.5
8476,-3.5
8477,-3.5
8478,2.5
8479,-1.5
8480,12.5
8481,2.5
8482,2.5
8483,-0.5
8484,-6.5
8485,-17.5
8486,-1.5
8487,-10.5
8488,0.5
8489,4.5
8490,9.5
8491,4.5
8492,3.5
8493,1.5
8494,-4.5
8495,-7.5
8496,-1.5
8497,-3.5
8498,-3.5
8499,3.5
8500,10.5
8501,7.5
8502,17.5
8503,-3.5
8504,-0.5
8505,-8.5
8506,2.5
8507,-1.5
8508,-3.5
8509,8.5
8510,13.5
8511,25.5
8512,-3.5
8513,15.5
8514,-13.5
8515,-9.5
8516,-10.5
8517,-5.5
8518,0.5
8519,12.5
8520,10.5
8521,17.5
8522,2.5
8523,-5.5
8524,-3.5
8525,-9.5
8526,-8.5
8527,-1.5
8528,0.5
8529,6.5
8530,6.5
8531,5.5
8532,5.5
8533,-15.5
8534,-107
8535,-7.5
8536,-8.5
8537,-3.5
8538,2.5
8539,4.5
8540,12.5
8541,6.5
8542,0.5
8543,2.5
8544,-4.5
8545,-14.5
8546,-9.5
8547,-0.5
8548,2.5
8549,6.5
8550,6.5
8551,7.5
8552,5.5
8553,5.5
8554,-7.5
8555,-9.5
8556,-10.5
8557,12.5
8558,-3.5
8559,5.5
8560,27.5
8561,9.5
8562,-0.5
8563,2.5
8564,-1.5
8565,-8.5
8566,-4.5
8567,0.5
8568,-23.5
8569,-8.5
8570,9.5
8571,14.5
8572,-0.5
8573,0.5
8574,-21.5
8575,-24.5
8576,-6.5
8577,-3.5
8578,-1.5
8579,10.5
8580,6.5
8581,7.5
8582,9.5
8583,-4.5
8584,-5.5
8585,-7.5
8586,-11.5
8587,-5.5
8588,10.5
8589,17.5
8590,6.5
8591,23.5
8592,-11.5
8593,-0.5
8594,-6.5
8595,-5.5
8596,12.5
8597,-0.5
8598,5.5
8599,5.5
8600,7.5
8601,0.5
8602,4.5
8603,-0.5
8604,1.5
8605,-14.5
8606,-6.5
8607,-5.5
8608,-3.5
8609,6.5
8610,5.5
8611,6.5
8612,2.5
8613,-1.5
8614,-7.5
8615,-8.5
8616,-9.5
8617,-3.5
8618,1.5
8619,4.5
8620,6.5
8621,6.5
8622,0.5
8623,3.5
8624,-4.5
8625,-8.5
8626,-11.5
8627,-1.5
8628,-3.5
8629,6.5
8630,14.5
8631,2.5
8632,4.5
8633,-3.5
8634,-1.5
8635,-0.5
8636,-5.5
8637,-0.5
8638,-4.5
8639,-0.5
8640,6.5
8641,1.5
8642,3.5
8643,-1.5
8644,-0.5
8645,-5.5
8646,-4.5
8647,0.5
8648,0.5
8649,8.5
8650,6.5
8651,8.5
8652,0.5
8653,-3.5
8654,-3.5
8655,-10.5
8656,-11.5
8657,-3.5
8658,-0.5
8659,6.5
8660,-3.5
8661,6.5
8662,1.5
8663,0.5
8664,-1.5
8665,-8.5
8666,-14.5
8667,-6.5
8668,3.5
8669,7.5
8670,17.5
8671,15.5
8672,4.5
8673,-3.5
8674,-9.5
8675,-13.5
8676,-1.5
8677,-3.5
8678,3.5
8679,7.5
8680,5.5
8681,10.5
8682,-3.5
8683,2.5
8684,-3.5
8685,-6.5
8686,-5.5
8687,-1.5
8688,2.5
8689,2.5
8690,9.5
8691,0.5
8692,3.5
8693,-0.5
8694,2.5
8695,-7.5
8696,-5.5
8697,-1.5
8698,-3.5
8699,-0.5
8700,9.5
8701,1.5
8702,1.5
8703,4.5
8704,-3.5
8705,-6.5
8706,-11.5
8707,-1.5
8708,2.5
8709,-3.5
8710,10.5
8711,6.5
8712,1.5
8713,1.5
8714,-5.5
8715,-7.5
8716,-10.5
8717,-5.5
8718,9.5
8719,6.5
8720,5.5
8721,-1.5
8722,-0.5
8723,-3.5
8724,1.5
8725,-8.5
8726,-5.5
8727,6.5
8728,-1.5
8729,5.5
8730,6.5
8731,159
8732,-8.5
8733,26.5
8734,1.5
8735,-3.5
8736,-3.5
8737,-6.5
8738,6.5
8739,5.5
8740,3.5
8741,1.5
8742,2.5
8743,2.5
8744,-3.5
8745,-4.5
8746,-6.5
8747,-1.5
8748,1.5
8749,6.5
8750,4.5
8751,6.5
8752,8.5
8753,4.5
8754,-5.5
8755,-4.5
8756,-1.5
8757,-1.5
8758,1.5
8759,-1.5
8760,4.5
8761,0.5
8762,-0.5
8763,-3.5
8764,-6.5
8765,-4.5
8766,2.5
8767,-6.5
8768,-1.5
8769,4.5
8770,8.5
8771,-26.5
8772,-34.5
8773,-4.5
8774,-4.5
8775,-10.5
8776,-5.5
8777,-5.5
8778,-3.5
8779,2.5
8780,1.5
8781,4.5
8782,3.5
8783,4.5
8784,0.5
8785,-6.5
8786,-5.5
8787,-4.5
8788,-1.5
8789,4.5
8790,4.5
8791,6.5
8792,6.5
8793,5.5
8794,-1.5
8795,-6.5
8796,-1.5
8797,-5.5
8798,-4.5
8799,6.5
8800,25.5
8801,4.5
8802,1.5
8803,0.5
8804,-5.5
8805,-18.5
8806,1.5
8807,8.5
8808,13.5
8809,17.5
8810,20.5
8811,6.5
8812,-1.5
8813,-1.5
8814,-3.5
8815,-3.5
8816,-3.5
8817,6.5
8818,9.5
8819,4.5
8820,6.5
8821,10.5
8822,-3.5
8823,-4.5
8824,0.5
8825,-1.5
8826,-3.5
8827,-3.5
8828,-0.5
8829,-3.5
8830,7.5
8831,10.5
8832,2.5
8833,-1.5
8834,-6.5
8835,-4.5
8836,-7.5
8837,0.5
8838,2.5
8839,4.5
8840,5.5
8841,10.5
8842,14.5
8843,-11.5
8844,-3.5
8845,-0.5
8846,-1.5
8847,-4.5
8848,3.5
8849,7.5
8850,5.5
8851,6.5
8852,2.5
8853,-1.5
8854,0.5
8855,-7.5
8856,-6.5
8857,10.5
8858,-1.5
8859,2.5
8860,-0.5
8861,-14.5
8862,0.5
8863,8.5
8864,4.5
8865,-3.5
8866,-9.5
8867,-3.5
8868,2.5
8869,2.5
8870,4.5
8871,7.5
8872,4.5
8873,4.5
8874,-3.5
8875,-8.5
8876,-11.5
8877,-3.5
8878,-3.5
8879,4.5
8880,6.5
8881,8.5
8882,-0.5
8883,8.5
8884,-7.5
8885,-3.5
8886,-8.5
8887,-6.5
8888,0.5
8889,2.5
8890,1.5
8891,4.5
8892,-0.5
8893,-3.5
8894,-1.5
8895,-5.5
8896,-6.5
8897,-6.5
8898,-0.5
8899,5.5
8900,2.5
8901,2.5
8902,2.5
8903,-14.5
8904,-3.5
8905,-3.5
8906,-5.5
8907,4.5
8908,-5.5
8909,-0.5
8910,12.5
8911,7.5
8912,2.5
8913,5.5
8914,-1.5
8915,-6.5
8916,-13.5
8917,-3.5
8918,-3.5
8919,0.5
8920,14.5
8921,8.5
8922,1.5
8923,0.5
8924,-3.5
8925,-7.5
8926,-12.5
8927,-9.5
8928,0.5
8929,2.5
8930,13.5
8931,-0.5
8932,-3.5
8933,-0.5
8934,-3.5
8935,-21.5
8936,-4.5
8937,-6.5
8938,-0.5
8939,1.5
8940,6.5
8941,20.5
8942,0.5
8943,-7.5
8944,1.5
8945,-12.5
8946,-6.5
8947,-5.5
8948,-0.5
8949,3.5
8950,10.5
8951,3.5
8952,4.5
8953,0.5
8954,2.5
8955,-6.5
8956,-6.5
8957,-8.5
8958,6.5
8959,-0.5
8960,8.5
8961,2.5
8962,2.5
8963,-1.5
8964,2.5
8965,-5.5
8966,-7.5
8967,-3.5
8968,6.5
8969,6.5
8970,6.5
8971,6.5
8972,-3.5
8973,-1.5
8974,-3.5
8975,-5.5
8976,-7.5
8977,-1.5
8978,-0.5
8979,6.5
8980,6.5
8981,-0.5
8982,3.5
8983,0.5
8984,1.5
8985,-3.5
8986,-5.5
8987,-1.5
8988,-1.5
8989,0.5
8990,3.5
8991,4.5
8992,3.5
8993,3.5
8994,-3.5
8995,-5.5
8996,-7.5
8997,-12.5
8998,-4.5
8999,3.5
9000,6.5
9001,10.5
9002,1.5
9003,5.5
9004,-5.5
9005,-4.5
9006,-3.5
9007,-27.5
9008,0.5
9009,4.5
9010,7.5
9011,9.5
9012,4.5
9013,0.5
9014,8.5
9015,-4.5
9016,0.5
9017,0.5
9018,1.5
9019,2.5
9020,0.5
9021,-12.5
9022,7.5
9023,8.5
9024,-1.5
9025,-6.5
9026,-5.5
9027,-5.5
9028,-3.5
9029,1.5
9030,0.5
9031,10.5
9032,-3.5
9033,1.5
9034,-1.5
9035,-4.5
9036,-6.5
9037,-0.5
9038,-8.5
9039,0.5
9040,5.5
9041,13.5
9042,6.5
9043,-1.5
9044,1.5
9045,-13.5
9046,-4.5
9047,-5.5
9048,-3.5
9049,7.5
9050,15.5
9051,10.5
9052,6.5
9053,2.5
9054,-3.5
9055,4.5
9056,-3.5
9057,3.5
9058,-22.5
9059,-0.5
9060,13.5
9061,12.5
9062,5.5
9063,3.5
9064,-1.5
9065,-18.5
9066,-8.5
9067,-12.5
9068,1.5
9069,4.5
9070,4.5
9071,6.5
9072,3.5
9073,4.5
9074,-1.5
9075,0.5
9076,-4.5
9077,-9.5
9078,-1.5
9079,3.5
9080,9.5
9081,8.5
9082,1.5
9083,6.5
9084,0.5
9085,-3.5
9086,1.5
9087,-5.5
9088,-3.5
9089,3.5
9090,2.5
9091,17.5
9092,-0.5
9093,7.5
9094,4.5
9095,-3.5
9096,-28.5
9097,-8.5
9098,-0.5
9099,9.5
9100,-6.5
9101,27.5
9102,1.5
9103,0.5
9104,0.5
9105,-7.5
9106,-11.5
9107,3.5
9108,0.5
9109,-1.5
9110,4.5
9111,13.5
9112,10.5
9113,13.5
9114,1.5
9115,-5.5
9116,-12.5
9117,-4.5
9118,-4.5
9119,3.5
9120,8.5
9121,-0.5
9122,-3.5
9123,1.5
9124,-1.5
9125,-6.5
9126,-6.5
9127,10.5
9128,-3.5
9129,7.5
9130,4.5
9131,10.5
9132,3.5
9133,-13.5
9134,-0.5
9135,-7.5
9136,-7.5
9137,-3.5
9138,1.5
9139,7.5
9140,6.5
9141,6.5
9142,6.5
9143,1.5
9144,-1.5
9145,-0.5
9146,-8.5
9147,-0.5
9148,-0.5
9149,2.5
9150,7.5
9151,6.5
9152,1.5
9153,1.5
9154,-3.5
9155,-6.5
9156,-6.5
9157,-1.5
9158,1.5
9159,2.5
9160,7.5
9161,6.5
9162,0.5
9163,0.5
9164,-6.5
9165,-4.5
9166,-7.5
9167,19.5
9168,-3.5
9169,0.5
9170,-4.5
9171,2.5
9172,4.5
9173,0.5
9174,-0.5
9175,-5.5
9176,-5.5
9177,-3.5
9178,-0.5
9179,2.5
9180,4.5
9181,4.5
9182,10.5
9183,-1.5
9184,-3.5
9185,-4.5
9186,-4.5
9187,-1.5
9188,-3.5
9189,4.5
9190,11.5
9191,-23.5
9192,8.5
9193,-0.5
9194,-1.5
9195,-8.5
9196,-4.5
9197,-1.5
9198,0.5
9199,-1.5
9200,6.5
9201,0.5
9202,12.5
9203,0.5
9204,-1.5
9205,-3.5
9206,-8.5
9207,-6.5
9208,1.5
9209,2.5
9210,7.5
9211,2.5
9212,1.5
9213,-1.5
9214,0.5
9215,-6.5
9216,-7.5
9217,-5.5
9218,1.5
9219,1.5
9220,7.5
9221,6.5
9222,5.5
9223,-3.5
9224,-3.5
9225,-7.5
9226,-3.5
9227,-1.5
9228,-1.5
9229,2.5
9230,5.5
9231,6.5
9232,3.5
9233,-7.5
9234,-1.5
9235,-7.5
9236,-6.5
9237,-5.5
9238,4.5
9239,3.5
9240,4.5
9241,5.5
9242,6.5
9243,19.5
9244,-1.5
9245,-8.5
9246,-9.5
9247,-13.5
9248,-3.5
9249,-1.5
9250,8.5
9251,1.5
9252,8.5
9253,-9.5
9254,-0.5
9255,-3.5
9256,-10.5
9257,-5.5
9258,0.5
9259,5.5
9260,6.5
9261,2.5
9262,-7.5
9263,1.5
9264,0.5
9265,-8.5
9266,-19.5
9267,-3.5
9268,4.5
9269,2.5
9270,6.5
9271,6.5
9272,-5.5
9273,1.5
9274,-1.5
9275,-3.5
9276,-4.5
9277,-3.5
9278,-0.5
9279,2.5
9280,-1.5
9281,7.5
9282,2.5
9283,-1.5
9284,-3.5
9285,-11.5
9286,-8.5
9287,-3.5
9288,-7.5
9289,1.5
9290,12.5
9291,0.5
9292,7.5
9293,-1.5
9294,-5.5
9295,1.5
9296,-6.5
9297,0.5
9298,-0.5
9299,5.5
9300,2.5
9301,1.5
9302,2.5
9303,-3.5
9304,-0.5
9305,-12.5
9306,-6.5
9307,-3.5
9308,7.5
9309,3.5
9310,3.5
9311,6.5
9312,10.5
9313,-1.5
9314,-4.5
9315,-25.5
9316,-7.5
9317,-6.5
9318,-3.5
9319,1.5
9320,6.5
9321,9.5
9322,-1.5
9323,1.5
9324,-0.5
9325,-10.5
9326,-1.5
9327,7.5
9328,-3.5
9329,0.5
9330,5.5
9331,6.5
9332,6.5
9333,-3.5
9334,-1.5
9335,-5.5
9336,-11.5
9337,0.5
9338,1.5
9339,2.5
9340,6.5
9341,-0.5
9342,-10.5
9343,-1.5
9344,4.5
9345,-4.5
9346,-24.5
9347,-4.5
9348,-1.5
9349,6.5
9350,13.5
9351,7.5
9352,8.5
9353,7.5
9354,1.5
9355,-8.5
9356,-4.5
9357,-5.5
9358,-5.5
9359,6.5
9360,5.5
9361,4.5
9362,-1.5
9363,-1.5
9364,-5.5
9365,-7.5
9366,-4.5
9367,-1.5
9368,3.5
9369,1.5
9370,6.5
9371,4.5
9372,6.5
9373,3.5
9374,-1.5
9375,-3.5
9376,-6.5
9377,-3.5
9378,0.5
9379,3.5
9380,12.5
9381,7.5
9382,9.5
9383,-1.5
9384,-1.5
9385,-4.5
9386,-5.5
9387,4.5
9388,0.5
9389,3.5
9390,6.5
9391,3.5
9392,-4.5
9393,3.5
9394,1.5
9395,-4.5
9396,-6.5
9397,-8.5
9398,-5.5
9399,4.5
9400,-3.5
9401,7.5
9402,-3.5
9403,-0.5
9404,0.5
9405,-10.5
9406,-4.5
9407,5.5
9408,0.5
9409,5.5
9410,1.5
9411,0.5
9412,-0.5
9413,4.5
9414,-3.5
9415,8.5
9416,0.5
9417,-8.5
9418,13.5
9419,4.5
9420,6.5
9421,-5.5
9422,2.5
9423,1.5
9424,3.5
9425,13.5
9426,2.5
9427,1.5
9428,0.5
9429,5.5
9430,8.5
9431,19.5
9432,-3.5
9433,-1.5
9434,1.5
9435,-4.5
9436,-3.5
9437,-3.5
9438,1.5
9439,7.5
9440,7.5
9441,8.5
9442,2.5
9443,-0.5
9444,-3.5
9445,-5.5
9446,-3.5
9447,-8.5
9448,-3.5
9449,0.5
9450,6.5
9451,9.5
9452,-0.5
9453,10.5
9454,-0.5
9455,-8.5
9456,-5.5
9457,-1.5
9458,0.5
9459,-1.5
9460,5.5
9461,8.5
9462,1.5
